objid,modelmag_u,modelmag_g,modelmag_r,modelmag_i,modelmag_z,z
588017949895098468,24.731,20.341,19.114,19.084,19.237,3.891
588017977831784593,23.731,20.041,19.485,19.363,19.311,3.425
587732157386916581,25.382,22.806,20.697,19.817,19.341,4.222
587732482738225227,25.295,19.659,19.296,19.219,19.167,3.319
588015509281243388,24.032,21.71,20.623,19.873,19.426,3.303
587731187277365456,23.708,22.003,19.919,19.708,19.433,4.362
587732579387179210,22.47,20.482,20.36,20.216,19.913,3.218
588016839638253635,24.421,20.353,19.305,19.09,18.771,3.551
588016878825636060,21.341,19.375,18.984,18.918,18.822,3.275
587731680116080871,21.983,20.188,19.907,19.832,19.707,3.194
587731868017229968,24.174,21.425,19.579,19.1,18.719,3.947
587731870702436500,24.147,20.472,19.988,19.814,19.705,3.226
587731187799359843,22.646,20.263,20.102,20.067,20.171,3.226
588010358548529225,23.787,19.288,18.749,18.585,18.416,3.359
587722983353614581,24.117,20.88,19.576,19.213,19.399,4.14
587732769982185565,22.298,20.177,19.794,19.878,19.77,3.075
587732771589652602,21.357,18.728,18.326,18.179,18.025,3.15
588017627232534702,25.031,21.606,20.11,19.985,20.047,4.02
588017703992754304,22.819,20.309,20.029,20.095,20.286,3.04
588013382730514619,23.766,20.494,19.29,19.372,19.626,3.817
587733409910882520,26.358,25.525,21.113,19.699,19.444,4.774
587733411530473610,21.971,20.26,20.119,20.216,20.462,3.143
587733429234630806,23.283,20.58,19.987,19.797,19.644,3.339
587732483838116024,22.013,19.892,19.787,19.824,19.829,3.145
587732576702693585,25.73,20.702,19.989,19.854,19.919,3.278
588016892250357921,24.962,20.681,19.743,19.613,19.519,3.666
588017111836393573,25.767,20.635,19.886,19.728,19.728,3.56
587726031697740031,21.909,19.498,18.958,18.957,18.568,3.021
587735695374418157,24.919,23.03,20.755,19.212,19.294,4.736
587735742616174860,23.444,19.957,19.745,19.789,19.792,3.153
587736477317398690,22.097,19.834,19.509,19.424,19.53,3.186
587733608549974191,26.345,20.654,19.395,19.357,19.238,3.691
587734622703583420,21.512,19.904,19.732,19.856,19.847,3.065
588017705077899381,23.175,19.247,17.925,17.551,17.303,3.984
588017722261504043,21.503,20.012,19.829,19.711,19.811,3.106
587734948059152740,24.632,21.672,20.234,20.262,19.815,3.683
587734949656199493,24.599,19.975,19.458,19.131,19.039,3.266
587735044150329643,22.318,20.381,20.025,19.916,19.825,3.011
588848898857304426,24.627,21.058,19.629,19.388,19.125,3.836
587735661553189177,24.251,22.343,20.48,19.967,19.917,4.334
587735665305125004,25.073,20.998,20.016,19.894,19.807,3.686
587735666916065434,22.535,20.159,19.895,19.704,19.779,3.206
588297863650541707,24.107,20.562,19.509,19.232,18.94,3.456
588297865802416693,23.647,21.248,20.184,20.096,19.912,3.882
588298663585841464,24.605,20.155,18.912,18.675,18.654,4.118
587725590384345309,21.857,19.745,19.421,19.388,19.345,3.222
587725817491751082,21.709,19.202,18.694,18.608,18.536,3.197
587735240640102575,24.865,20.248,19.824,19.751,19.746,3.382
587735343724888277,25.011,21.14,19.72,19.599,19.481,3.633
587735347491373276,21.516,19.808,19.811,19.926,19.829,3.077
588017991240974850,25.32,21.358,20.334,20.142,19.993,3.563
588018055646150752,21.839,19.194,18.384,17.938,17.548,3.41
588018056725790846,24.814,20.233,19.2,18.998,18.919,3.587
587735430692077702,23.994,19.593,19.006,18.688,18.446,3.234
588018253751583000,25.079,21.739,19.979,19.506,19.312,4.249
588295842318057585,24.098,20.679,20.236,20.135,20.071,3.409
587732135917256853,23.838,21.304,20.01,19.821,19.92,3.782
588010360697782428,22.003,20.121,19.973,19.919,19.619,3.061
588017567635013771,22.701,21.36,20.252,20.182,20.363,3.723
588007005771071657,25.618,20.443,18.642,18.388,18.308,4.074
587731913647980690,23.11,20.197,19.809,19.397,19.312,3.267
587739294012604550,24.365,20.539,19.365,19.395,19.293,3.74
587738946141487218,22.621,20.273,19.922,19.925,19.823,3.107
587728880867148150,24.744,20.639,19.257,19.07,18.917,3.786
587738948287070414,23.713,25.422,22.045,20.12,19.728,4.577
587728678466355318,21.327,19.175,18.876,18.759,18.625,3.145
587735491358949542,25.957,21.043,20.014,19.974,19.944,3.643
587731887883288836,23.114,19.556,19.048,18.815,18.582,3.341
587731873386922383,22.418,20.618,20.287,20.158,20.126,3.157
587739407852175456,24.812,20.82,20.401,20.117,19.808,3.177
587728665580470511,25.129,20.56,19.141,19.008,18.881,3.823
587736619857805562,23.501,20.602,20.031,19.828,19.555,3.402
587736753541939495,24.881,21.142,20.309,20.117,20.045,3.474
587728307488358522,22.448,20.106,19.916,19.86,19.81,3.144
587736897962770709,21.702,19.432,19.027,18.895,18.883,3.307
587736919437803880,21.806,19.415,19.124,18.967,18.978,3.147
587736523761254526,21.828,19.869,19.639,19.495,19.377,3.043
587736584968011999,22.608,19.781,19.206,19.208,19.224,3.165
587736586575282391,26.007,20.067,19.004,18.593,18.36,3.505
587727221950775554,24.493,21.145,20.184,20.05,20.022,3.484
587736946275910018,23.788,20.654,19.881,19.585,19.366,3.321
587737810102911286,21.221,19.753,19.43,19.277,19.253,3.013
587730848501925038,22.926,23.699,20.892,20.146,19.817,3.257
587739096990220454,24.635,21.826,20.217,19.811,19.341,3.626
587739114167206093,23.152,20.558,19.547,19.393,19.287,3.617
587737826747023614,26.04,21.038,20.114,19.826,19.513,3.477
587738195038503174,22.397,20.196,19.811,19.732,19.397,3.043
587738409257336901,22.784,20.337,19.969,19.937,19.876,3.236
587738411400560814,24.275,21.709,20.159,19.973,19.913,4.103
587738569243689052,24.333,20.909,19.208,18.927,18.69,4.052
587729386615865456,21.155,19.049,18.929,18.891,18.926,3.181
587738946672722108,22.42,19.33,19.211,19.186,19.117,3.228
587729388228247573,22.767,19.641,19.209,19.135,19.274,3.331
587739131355726053,26.021,21.078,19.458,18.979,18.866,4.13
587739157650604175,24.34,20.249,19.881,19.847,19.745,3.161
587730775500980405,21.884,19.289,18.971,18.84,18.8,3.211
587739408379805981,25.336,20.938,19.807,19.751,19.607,3.749
587739608085758059,22.407,20.11,19.844,19.68,19.351,3.038
587729776914923869,23.904,20.804,20.282,20.008,19.817,3.132
587739377239130253,22.943,20.224,19.806,19.651,19.712,3.155
587739406243856472,25.348,19.928,18.735,18.527,18.308,3.756
587733080277516461,24.539,21.554,19.798,19.813,19.883,3.938
587733197308166323,24.782,23.226,20.528,19.54,19.387,4.511
588017565486874810,24.598,21.901,20.062,19.636,19.692,4.255
588017569778434362,23.41,21.561,20.088,19.769,19.688,4.058
588017603619782723,22.251,19.561,19.078,18.944,18.777,3.33
587725040098279607,23.279,20.148,19.95,19.649,19.435,3.112
587733432993317259,23.096,21.407,19.629,19.25,18.935,3.873
587733603182575772,21.587,19.77,19.536,19.772,19.781,3.069
587733604808589904,24.684,21.326,20.165,20.079,19.968,3.748
588017978874724508,22.926,20.412,19.215,19.191,19.175,3.642
587730022788170004,23.266,20.357,19.924,19.667,19.798,3.037
587739610239533105,23.235,20.28,19.834,19.689,19.514,3.227
587739719756349493,23.123,19.87,19.244,19.132,19.07,3.424
587725551194669406,23.789,21,19.617,19.351,19.297,4.17
587734623778439312,21.711,19.861,19.695,19.703,19.653,3.064
587734891673485380,21.549,19.553,19.33,19.409,19.348,3.066
587734948048798011,25.978,21.38,20.123,19.802,19.554,3.618
588017948808380439,24.125,20.515,19.832,19.596,19.597,3.452
588017977292030123,21.513,19.944,19.539,19.609,19.415,3.048
587732469851029778,22.911,20.134,19.795,19.678,19.546,3.066
587732482751594648,22.565,20.072,19.805,19.76,19.838,3.19
587732578305114435,23.835,24.831,20.648,19.248,18.881,5.157
587732581518344513,24.04,24.274,21.686,19.899,19.941,4.771
587732592256811179,25.237,20.35,19.336,19.314,19.343,3.677
588016840170406298,24.732,19.322,18.828,18.758,18.697,3.366
588016879361065996,25.382,22.976,20.501,20.01,19.726,3.995
587731680122569254,23.104,23.147,21.161,19.965,20.004,4.495
587731868553642084,22.92,20.02,19.739,19.324,18.954,3.059
588010359082385517,24.704,20.242,19.826,19.643,19.535,3.211
587732702854840508,25.152,20.376,19.34,19.484,19.42,3.644
587732770511716555,24.64,20.373,20.047,19.956,19.756,3.243
587732772112499020,24.736,23.077,21.078,19.731,19.531,4.699
588017627758264482,21.762,19.077,18.704,18.606,18.594,3.121
588017702923338045,23.097,20.566,20.217,20.059,20.135,3.211
588017704011431974,19.748,17.963,17.694,17.54,17.577,3.21
587731513141690470,22.966,19.495,18.839,18.442,18.377,3.12
587733398646751399,21.036,19.821,19.714,19.9,19.698,3.028
587733409919271710,23.781,23.378,20.696,20.131,19.925,4.413
587733412065771669,23.547,20.251,19.815,19.626,19.452,3.08
588017605234327702,22.189,20.213,19.993,19.921,19.989,3.195
588017626168361074,22.076,19.365,19.089,19.045,19.058,3.195
587732483276472532,23.47,21.129,20.063,20.031,19.94,3.677
588017109682487438,24.401,20.734,20.429,20.221,20.316,3.205
588017114519765154,21.836,20.14,20.107,20.182,20.082,3.057
587726032237822155,23.019,20.451,20.173,20.22,20.021,3.248
587735743156912560,22.369,20.081,20.004,20.041,19.898,3.06
588848900456513732,25.482,20.853,18.925,18.686,18.245,3.647
587733609093530082,25.132,22.281,19.801,19.595,19.522,4.193
587734623236063941,22.525,20.784,20.286,20.61,20.223,3.057
588017710973386913,24.386,20.897,19.333,18.976,18.919,4.161
588017720107139208,20.341,18.371,18.115,17.977,17.943,3.154
587726015068504297,25.851,22.04,20.155,19.5,19.053,4.36
587734948594843797,21.804,18.966,18.636,18.551,18.571,3.276
587735235805577751,22.435,20.662,20.488,20.718,20.637,3.218
588848899896443103,21.23,18.855,18.67,18.661,18.681,3.211
587727213885456752,21.86,19.433,19.137,19.02,19.007,3.129
587735662088880356,24.882,20.16,19.082,19.043,19.138,3.721
587735665322426837,23.73,20.533,19.927,19.733,19.714,3.211
587735666924454133,23.882,20.829,19.715,19.582,19.472,3.7
588297864190820517,22.239,20.304,19.999,20.043,19.921,3.063
588298661972869303,22.287,20.055,20.031,20.034,19.828,3.071
587725774531854902,24.348,21.892,20.534,20.445,20.534,3.755
587735241716727823,22.952,20.573,20.165,20.051,20.119,3.143
587735344260710722,23.155,21.934,20.328,19.968,19.583,3.846
587735347499434173,24.514,21.057,20.39,20.22,19.953,3.036
588018054578176096,21.471,19.595,19.468,19.486,19.325,3.037
588018055657554096,22.431,19.582,19.041,18.788,18.804,3.204
588018057257353347,24.001,20.594,19.128,19.032,19.026,4.045
587726033324605561,20.589,18.512,18.263,18.296,18.311,3.14
587735348553777554,24.615,21.987,20.52,20.271,19.962,3.594
587735349637218438,24.73,20.877,19.832,19.533,19.289,3.512
588018091079565695,21.494,19.565,19.214,19.033,18.999,3.018
588018254827028606,25.816,21.204,19.98,19.921,19.848,3.762
588295842853028011,26.416,23.083,21.376,19.92,19.779,4.696
587725474419441750,24.171,20.89,19.634,19.454,19.404,3.844
587732577233666277,23.721,19.621,18.822,18.644,18.715,3.524
588011217529667715,23.056,21.725,19.586,19.145,19.212,4.26
587732136454848704,21.802,20.639,19.7,19.739,19.872,3.744
588009366942908568,23.831,21.041,20.247,19.554,19.219,3.092
587732049481171130,22.118,19.78,19.357,19.279,19.231,3.273
587731874459484530,24.266,21.838,20.343,20.058,19.946,4.053
587739406786232418,23.558,20.08,19.607,19.368,19.323,3.154
587729157895684375,23.966,20.535,20.1,19.964,20.02,3.273
587726878885937320,21.392,19.357,19.204,19.005,18.834,3.144
588011219676430521,22.09,21.453,19.941,19.94,19.952,3.718
587728881409917292,25.258,21.477,20.205,20.103,20.223,3.675
587727231596167266,24.635,19.157,17.739,17.52,17.338,3.713
587735488673284145,26.153,21.355,18.936,17.642,17.576,4.611
587736898503049676,24.946,21.129,19.721,19.433,19.389,4.147
587736920506433910,24.214,20.563,19.453,19.396,19.391,3.658
587728668802679281,24.735,21.458,20.083,19.974,19.831,3.713
587736619865866746,22.556,20.582,20.318,20.549,21.178,3.034
587736524298911949,24.853,20.423,19.958,19.824,19.716,3.321
587736584970174742,24.501,20.191,19.504,19.38,19.296,3.428
587736618246602962,22.655,20.395,20.108,20.04,20.103,3.126
587727222477553934,22.865,20.79,19.611,19.479,19.459,3.987
587736962384658632,21.527,19.01,18.848,18.785,18.746,3.097
587737825136672894,23.73,19.674,19.167,19.092,18.989,3.34
587728930270019805,24.783,20.726,19.785,19.714,19.609,3.672
587737827283566961,25.401,20.326,19.335,19.2,19.058,3.575
587738195573408346,24.545,21.94,19.945,19.582,19.209,3.953
587738409785098540,23.69,20.79,20.463,20.127,19.681,3.145
587728932412522723,24.165,20.005,19.032,18.807,18.723,3.536
587738411406983332,23.032,20.738,20.405,20.228,20.292,3.191
587738569777741937,24.384,21.031,19.787,19.75,19.814,3.974
587729387136614544,22.349,20.155,19.997,20.074,19.778,3.088
587739132429599089,24.47,20.645,19.846,19.682,19.474,3.572
587739157655716027,23.126,20.793,19.621,19.616,19.48,3.655
587730774421537035,24.599,22.48,20.597,20.14,19.922,4.045
587739407300428056,20.834,18.551,18.094,17.894,17.672,3.319
587739608097423571,24.512,21.046,19.932,19.768,19.695,3.575
587729777439867103,24.234,20.649,19.748,19.609,19.318,3.445
587739304753365106,23.412,19.852,18.781,18.598,18.287,3.571
587739377770824018,24.085,21.392,20.265,20.129,20.154,3.767
587731890042896589,25.462,20.905,19.93,19.854,19.807,3.572
587733080810061928,22.458,20.636,20.271,20.29,19.991,3.056
587733397025980595,24.875,20.837,19.657,19.494,19.436,3.828
588017570316222695,24.944,21.156,19.639,19.513,19.326,3.697
587725041164288200,21.344,18.96,18.887,18.773,18.623,3.148
587733433530777934,21.694,20.016,19.796,19.718,19.716,3.249
587733603719708835,25.319,20.339,19.708,19.548,19.479,3.382
587733605339431347,25.584,22.17,20.277,19.727,19.553,4.1
588017978877149419,23.786,21.563,20.321,20.198,20.015,3.711
588017979442856113,21.073,18.662,18.172,17.857,17.686,3.001
587729970716541168,20.583,19.157,19.013,19.084,18.953,3.02
587734690353119394,23.545,20.684,20.396,20.003,19.675,3.034
587734892211863705,23.756,20.431,19.344,19.262,19.186,3.819
588017947207139424,22.361,19.25,18.948,18.802,18.88,3.173
588017948813295713,23.509,20.63,19.981,19.982,19.901,3.337
588017977799737743,23.737,20.781,20.397,20.178,20.241,3.208
587732152554946908,22.393,19.874,19.621,19.427,19.268,3.036
587732471456530961,25.076,21.038,20.44,20.263,20.196,3.386
587731185128439942,23.257,19.175,18.965,18.937,18.888,3.208
587732578831827234,25.068,20.841,19.356,19.409,19.429,3.763
587732582057246875,23.777,20.098,19.441,19.347,19.215,3.381
588016840706621895,23.273,20.564,19.809,19.222,19.025,3.076
588016879899967750,20.827,18.81,18.424,18.292,18.32,3.158
587731522820046943,22.199,19.024,18.366,18.237,18.143,3.477
587731680653017320,21.445,19.405,19.083,19.015,18.911,3.149
587731868560720025,23.378,19.855,19.538,19.477,19.472,3.2
588015507680526474,22.909,19.909,19.629,19.322,19.262,3.139
587732771033121183,24.391,21.01,20.005,19.923,19.882,3.778
587732772122132660,24.832,19.857,18.713,18.453,18.195,3.606
588017702938280108,24.048,20.703,20.09,19.655,19.244,3.009
587731513678561523,24.095,21.124,19.006,18.603,18.328,4.449
588013383262404909,23.435,20.135,19.666,19.559,19.476,3.311
587733399173333103,23.208,20.316,19.966,19.929,20.063,3.15
587733410447491308,22.274,19.856,18.748,18.644,18.653,3.576
587733412597006455,21.302,19.247,19.033,19.02,18.977,3.209
588017625622905027,23.958,21.541,20.153,20.009,19.696,3.718
587732483288989848,25.204,20.947,20.036,19.858,19.842,3.417
587732484360634485,21.76,18.304,17.586,17.418,17.286,3.488
587732577762017670,26.616,20.846,19.904,19.733,19.657,3.49
588017110217261236,23.143,21.156,20.165,20.072,20.179,3.608
588017115057225887,26.133,20.827,19.439,19.455,19.356,3.756
587726032253616283,22.546,20.545,20.471,20.338,20.512,3.231
587735696452223110,20.883,19.272,18.989,18.775,18.756,3.094
587735743685394720,21.877,19.761,19.395,19.24,19.144,3.063
587725491063620010,25.817,21.151,19.913,19.762,19.861,3.879
587733610162225373,22.052,20.091,19.84,19.804,19.769,3.157
588017704546271371,24.945,19.775,18.621,18.726,18.699,3.715
588017711509209300,23.45,20.723,19.444,19.319,19.311,3.818
588017720644599964,24.205,20.096,19.488,19.404,19.431,3.365
587725819090763951,21.228,18.531,18.224,18.057,18.026,3.178
587734949118411178,23.19,21.047,19.425,19.393,19.588,4.053
587735042539651357,25.172,21.027,20.031,19.891,19.567,3.65
587735236883448173,25.827,21.534,19.873,19.214,19.078,4.15
588848899916497109,23.817,23.192,21.25,19.962,19.986,4.721
587727220861698522,22.894,20.556,19.392,19.256,19.258,3.916
587735662626799742,22.348,19.407,19.151,19.066,19.034,3.077
587735665852678610,23.871,20.803,20.243,20.108,20.148,3.424
587735667450904766,21.565,19.718,19.649,19.618,19.489,3.021
588297864710914424,25.203,21.318,20.096,20.054,20.081,3.922
588298662503973238,25.63,21.939,20.201,19.859,19.49,3.934
587735342655144173,23.452,21.457,20.156,20.047,19.775,3.837
587735344266018918,21.946,20.031,19.652,19.823,19.681,3.037
587735348023263418,20.993,17.776,17.459,17.46,17.408,3.298
588018055665090833,20.873,18.708,18.464,18.138,17.893,3.068
588018089466921246,22.884,19.857,19.63,19.676,19.552,3.131
587735348562101150,25.824,25.468,21.622,20.227,20.124,4.876
587735349643051224,24.314,23.495,21.61,20.013,19.985,4.762
588018091613028467,24.039,19.766,19.14,18.987,18.955,3.397
588290881103134857,24.008,20.108,19.533,19.331,19.268,3.226
588295842861809788,25.873,20.799,20.145,20.091,19.997,3.444
587732702865522828,24.206,19.835,18.448,18.165,18.042,4.105
588017566021320792,21.93,19.049,18.413,18.247,18.125,3.395
587724199357251690,23.993,20.767,19.434,19.249,19.108,3.824
588007004708470880,22.382,19.667,19.277,19.13,19.037,3.263
587730816288882843,21.52,19.766,19.595,19.646,19.477,3.073
587738617565806756,21.583,20.017,18.965,18.873,18.867,3.777
587738615414259851,24.841,21.561,20.002,19.561,19.549,4.118
587729158433079521,25.654,21.204,20.097,20,20.036,3.76
587738950415089945,25.295,21.473,19.89,19.575,19.366,4.106
587726879421628709,26.222,22.404,20.382,19.847,19.39,4.425
587728308026278356,22.549,20.686,20.325,20.131,20.027,3.084
587726015081349449,25.096,21.216,20.247,20.233,20.576,3.795
587735489749319936,24.007,19.91,19.311,19.149,19.043,3.4
587725818028490989,25.071,21.521,20.351,20.26,20.339,3.741
588013381664375029,25.949,20.99,19.339,19.257,19.4,3.999
587732136461598856,22.176,19.167,18.342,18.273,18.224,3.566
588010359606739057,22.808,20.344,20.041,19.977,19.997,3.152
588013383275184330,26.222,21.215,20.252,20.181,20.399,3.725
588010135730389337,25.104,22.636,20.7,20.103,19.435,3.963
587732482759983224,21.569,19.265,18.917,18.756,18.751,3.067
588007005805609168,25.063,19.225,17.997,17.787,17.553,3.99
587732049483858029,22.164,20.481,20.321,20.22,20.061,3.185
587731885733970274,25.057,21.861,20.308,20.181,19.695,3.706
587728669339550204,24.549,22.388,20.564,20.034,20.024,4.263
587736619868291123,20.429,18.313,17.808,17.686,17.595,3.323
587736781458440483,24.017,20.659,20.2,20.045,20.027,3.196
587727865644908966,24.761,22.279,20.259,20.124,20.187,3.712
587736899035922594,22.516,20.493,20.325,20.207,20.137,3.064
587736920509579647,23.212,20.805,20.335,20.197,19.95,3.015
587736524835324189,23.295,20.815,20.353,20.195,20.265,3.14
587736584978170220,20.353,18.654,18.47,18.439,18.443,3.063
587727222478405886,21.605,18.742,18.519,18.501,18.512,3.216
587736940912050286,21.529,19.207,19.013,18.88,18.907,3.022
587736962922250451,25.734,21.853,20.164,19.949,19.803,3.893
587737825140408805,23.914,20.712,20.45,19.95,19.676,3.182
587738950422429868,21.717,19.984,19.897,20.046,19.874,3.168
587739097528336483,25.533,20.391,19.366,19.38,19.454,3.819
587728905564192952,22.801,20.384,19.957,19.686,19.636,3.048
587728930799682160,24.678,21.643,20.341,20.182,20.342,3.687
587737827285270929,22.322,21.071,20.112,20.041,19.907,3.65
587738195574653391,25.078,22.711,20.505,20.143,20.19,4.375
587738409796567149,21.601,19.767,19.743,19.739,19.48,3.034
587728932417110226,23.213,19.257,18.761,18.603,18.571,3.229
587738411940380775,21.801,20.169,19.579,19.073,18.842,3.014
587738569778200780,25.663,20.816,19.42,19.505,19.498,3.721
587738615418650762,24.787,21.794,20.441,20.207,19.864,3.771
587729385534455923,22.19,20.247,19.966,20.059,19.901,3.177
587729387140219123,23.004,20.775,20.362,20.238,20.015,3.176
587738617566593263,24.477,21.452,20.194,20.05,20.027,3.802
587738947194388874,22.244,19.707,19.368,19.351,19.358,3.198
587739157658140848,24.512,21.789,19.574,19.327,19.062,4.419
587730774426124599,24.981,21.267,20.397,20.269,19.867,3.199
587739407306522812,23.637,20.762,20.273,20.2,20.104,3.392
587739408391078064,24.471,20.8,19.603,19.436,19.418,3.666
587739608619810935,23.98,19.771,19.405,19.304,19.075,3.223
587729752209424810,25.481,20.55,19.411,19.071,19.025,3.87
587729777443274930,21.952,19.845,19.385,19.228,19.093,3.315
587739305290760298,20.86,19.621,19.316,19.318,19.294,3.044
587739377771217137,24.393,18.928,18.54,18.473,18.493,3.239
587733080813404320,26.578,21.495,20.241,20.178,20.075,3.862
587733397562523843,24.627,20.825,19.407,19.006,18.782,3.923
588017570850537558,22.52,19.447,19.268,19.305,19.181,3.12
587725041171103932,24.157,18.587,17.596,17.519,17.398,3.635
587733440508920116,22.236,20.353,20.129,20.129,20.268,3.02
587733603720102092,23.752,21.091,20.037,19.96,20.033,3.81
588017978881015963,24.757,20.4,19.587,19.378,19.222,3.466
588017979443249487,24.857,22.452,20.542,20.146,20.093,4.285
587730022800097673,22.017,20.555,20.238,20.118,19.945,3.333
587739647279104220,24.878,20.656,19.765,19.703,19.706,3.607
587734690885599613,25.538,21.872,19.986,19.667,19.394,3.723
587734892219793487,22.773,20.186,20.012,19.963,19.971,3.072
588017947213234366,23.381,22.19,20.414,20.129,20.283,4.135
588017948816113750,21.055,19.481,19.158,19.124,19.167,3.106
588017977802096756,21.496,19.734,19.613,19.573,19.453,3.224
587732152572248262,25.345,22.622,20.225,19.662,19.396,4.432
587732471459152193,25.263,20.489,19.261,18.927,18.718,3.886
587732483266314321,19.846,18.02,17.76,17.642,17.588,3.094
587731185135648941,25.139,21.851,20.126,19.459,19.408,4.332
587732578836283649,23.15,20.606,20.188,20.277,20.218,3.276
587732582588481698,22.473,19.722,19.405,19.252,19.29,3.068
587732701793484993,25.207,21.281,20.068,19.939,19.885,3.747
588016840708325773,24.792,21.641,20.348,20.24,20.253,3.782
588016879903375520,23.467,20.111,19.845,19.922,20.056,3.146
587731522820702368,21.469,19.887,19.573,19.546,19.606,3.213
587731680653082766,23.055,20.672,20.275,20.133,19.953,3.073
587731868561703066,23.969,21.24,19.925,19.801,19.641,3.96
587731500263014703,23.856,21.15,19.867,19.604,19.68,3.559
587732052707967469,24.735,22.103,20.861,20.007,20.026,3.324
587722982278627510,23.93,21.228,19.898,19.855,19.866,3.884
587732702866833610,24.863,21.134,19.891,19.849,20.009,3.792
587732771041247409,23,20.305,20.071,19.994,20.116,3.219
587732772123377844,25.235,21.401,20.191,20.154,20.009,3.688
588017627772813393,21.989,20.08,19.813,19.702,19.678,3.172
588017702939656345,25.374,21.827,19.415,19.167,18.887,4.409
587731513683411141,24.376,19.887,18.605,18.45,18.313,3.703
588013383266337000,23.045,20.582,20.153,19.972,19.968,3.123
587733399176806569,24.815,21.092,19.309,18.763,18.707,4.329
587733410451226895,24.972,21.606,20.026,20.009,20,3.902
587733423063629922,25.338,20.279,19.875,19.69,19.585,3.197
588017625625854108,25.831,20.724,20.05,19.852,19.973,3.509
587732483291414739,22.155,19.582,19.299,19.322,19.244,3.14
587732484364697711,24.884,20.338,19.783,19.607,19.608,3.235
587732577764442285,23.467,20.72,19.432,19.097,18.936,4.045
588017110218178774,24.54,22.255,20.25,19.987,19.75,4.285
588017115589443799,26.434,20.996,20.236,19.982,19.895,3.546
587735696980246619,22.203,19.705,19.261,18.978,18.885,3.005
587735743690703208,25.728,20.973,19.705,19.441,19.411,3.98
588848900977524882,22.48,20.786,19.643,19.498,19.34,3.768
587725491600163206,21.415,19.529,19.202,19.198,19.259,3.211
587734303272206475,22.06,19.782,19.591,19.794,19.839,3.042
588017704546795662,24.484,20.169,19.075,18.82,18.575,3.625
588017712045883656,25.823,22.183,20.525,20.228,19.954,3.875
588017721178194033,25.432,21.088,20.092,20.075,20.269,3.766
587725979616018578,21.358,19.33,19.15,19.131,19.044,3.091
587734949120966878,23.632,20.813,20.113,20.014,19.968,3.409
587735042542011036,25.278,20.81,20.368,20.197,20.253,3.355
587727220864909748,23.996,20.701,20.045,19.909,19.704,3.496
587735663158427924,25.666,20.741,19.451,19.445,19.489,3.866
587735667452805186,20.987,19.091,18.856,18.666,18.518,3.177
588297864713470208,25.176,20.027,19.338,19.184,19.128,3.366
588298662506135731,23.486,20.9,20.357,20.168,20.028,3.083
587725816407261324,24.27,20.731,20.06,19.496,19.248,3.317
587735343179629313,24.285,21.113,20.234,20.097,20.192,3.573
587735344798040089,25.403,21.581,19.775,19.68,19.719,4.191
587735348028637316,21.329,19.344,18.958,18.854,18.811,3.104
588018055110656112,24.355,20.304,18.377,17.631,17.496,4.51
588018056184004717,22.051,19.797,19.611,19.586,19.392,3.132
588018089470132441,22.032,19.97,19.603,19.519,19.47,3.205
587735348565836018,23.589,20.235,19.938,19.826,19.839,3.203
587735349644034258,23.49,21.663,20.42,20.265,19.692,3.663
588018252677447878,23.518,20.44,20.018,19.783,19.783,3.111
588290881103266005,23.587,21.431,20.305,20.179,20.083,3.751
588297863103054043,21.363,18.852,18.574,18.424,18.352,3.042
588009370148536435,22.459,19.829,19.567,19.477,19.517,3.114
587725551213543590,22.027,19.796,19.685,19.783,19.687,3.122
587739132953100440,24.585,20.455,19.316,19.208,19.313,3.575
587726879423332606,25.93,21.25,19.552,19.595,19.515,3.883
587735490282389664,22.703,19.697,19.424,19.348,19.337,3.283
587725818035503290,21.908,19.768,19.343,18.868,18.674,3.06
587735239566819521,25.458,18.752,18.126,17.961,17.875,3.328
587726032261087444,22.275,19.636,19.285,19.152,19.106,3.294
588011102102093950,23.647,20.221,19.818,19.782,19.739,3.32
587728669340991759,22.575,20.073,18.99,18.79,18.654,3.989
587736620394610832,24.319,20.157,19.062,19.044,18.986,3.651
587736781994590422,24.072,20.614,20.243,20.205,20.128,3.284
587727866179813752,24.469,20.486,19.18,18.952,18.792,3.711
587728308567671012,24.176,20.95,19.316,18.838,18.521,3.99
587736899040182496,21.237,19.158,18.61,18.532,18.4,3.386
587736920513380781,26.79,22.233,20.445,20.09,19.813,4.026
587736524836634811,25.371,20.473,19.16,18.912,18.877,3.891
587736584981250490,21.979,19.534,19.036,18.922,18.762,3.106
587727222479061328,22.342,19.95,19.593,19.401,19.526,3.161
587736941444399236,24.065,20.619,20.046,19.967,19.887,3.333
587736963458072877,25.297,23.131,20.415,18.849,18.701,4.715
587737825671577970,20.663,18.733,18.373,18.218,18.225,3.033
587738950959956166,22.88,21.264,19.641,18.801,18.562,4.459
587728906102571288,23.287,20.884,19.73,19.474,19.3,3.946
587728930801385723,22.035,19.086,18.96,18.725,18.583,3.207
587737934655128274,24.321,20.579,20.238,20.01,20.325,3.177
587738195577930399,26.438,21.167,20.404,20.235,20.047,3.56
587738410322690257,21.875,20.055,19.874,19.952,19.89,3.002
587728932420321493,25.979,19.613,18.913,18.745,18.582,3.382
587738411946672214,25.217,20.673,19.344,19.12,19.167,4.039
587738569781805260,24.45,21.173,20.339,20.233,20.115,3.601
587738615944052809,23.622,19.241,18.872,18.798,18.815,3.206
