objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,petroR50_r,petroR90_r,specobjid,specClass,redshift,plate,mjd,fiberid
587728947977781437,159.10709453,-0.8178181,18.908012,17.877493,17.396708,17.050287,16.910568,2141,40,2,110,2.48833,4.882587,77347109434556416,2,0.088422,274,51913,281
587728947977846952,159.24188921,-0.64479767,19.045702,17.684294,16.898134,16.444338,16.103918,2141,40,2,111,2.228638,6.222444,77347109551996928,2,0.082409,274,51913,309
587728947977847009,159.20779655,-0.63146326,18.800432,17.627159,16.995598,16.653521,16.386818,2141,40,2,111,3.495796,6.403899,77065822308139008,2,0.0638,273,51957,12
587728947977912367,159.35358155,-0.7044125,19.332235,17.707184,16.779743,16.29801,15.940626,2141,40,2,112,1.99323,5.760077,77347109279367168,2,0.082776,274,51913,244
587728947977912403,159.37398891,-0.67794999,18.971542,16.886044,15.852509,15.378424,14.971504,2141,40,2,112,2.782731,10.104588,77347109317115904,2,0.095596,274,51913,253
587728947977912436,159.43058462,-0.65468331,19.058935,17.059891,16.031723,15.543075,15.145823,2141,40,2,112,2.958121,9.375846,77347109325504512,2,0.095265,274,51913,255
587728947977912459,159.29503933,-0.69017921,19.562899,17.708275,16.841532,16.398884,16.054014,2141,40,2,112,2.218473,5.081079,77347109283561472,2,0.074142,274,51913,245
587728947977912490,159.34253835,-0.67994937,19.187759,17.193443,16.198246,15.769979,15.394423,2141,40,2,112,2.64072,6.497298,77347109342281728,2,0.095811,274,51913,259
587728947977978012,159.44307061,-0.77500167,18.774574,17.624538,17.059862,16.740538,16.567989,2141,40,2,113,2.65382,7.247945,77347109296144384,2,0.092729,274,51913,248
587728947977978065,159.53834536,-0.67174096,19.512371,17.347231,16.308918,15.859282,15.441214,2141,40,2,113,2.586329,8.835247,77347109308727296,2,0.096497,274,51913,251
587728947978108936,159.78891061,-0.78773836,18.549126,16.446232,15.417912,14.964782,14.59388,2141,40,2,115,4.342227,13.865355,77347109170315264,2,0.095189,274,51913,218
587728947978108977,159.81541487,-0.65470199,18.329056,16.765987,16.153862,15.7729,15.59079,2141,40,2,115,1.745995,5.297529,77347109220646912,2,0.07685,274,51913,230
587728947978109056,159.83890533,-0.78854794,19.285458,17.840858,17.048677,16.639778,16.381456,2141,40,2,115,2.122079,5.120813,77347108805410816,2,0.107606,274,51913,131
587728947978174567,159.88895735,-0.83360445,19.182714,17.820454,17.062195,16.660755,16.363297,2141,40,2,116,2.832468,6.617627,77347108780244992,2,0.094828,274,51913,125
587728947978174568,159.88933313,-0.64448039,19.251331,17.833235,17.113701,16.726013,16.411922,2141,40,2,116,2.529442,6.146604,77347109048680448,2,0.09632,274,51913,189
587728947978174579,159.92877663,-0.70796571,18.293877,16.59449,15.788549,15.377579,15.057466,2141,40,2,116,3.066908,7.452016,77347108843159552,2,0.027221,274,51913,140
587728947978371248,160.47969724,-0.67545491,19.483654,18.060123,17.261393,16.854095,16.563059,2141,40,2,119,2.082795,4.926218,77628571530559488,2,0.131233,275,51910,282
587728947978436644,160.52563583,-0.65488736,18.937155,18.684811,18.167137,17.898479,17.463762,2141,40,2,120,1.035765,2.933403,77347108444700672,3,0.286269,274,51913,45
587728947978436717,160.63472335,-0.69953384,18.14743,16.589869,15.961046,15.6691,15.418362,2141,40,2,120,1.26352,3.642734,77347108339843072,2,0.049835,274,51913,20
587728947978502282,160.65699092,-0.68593909,18.561871,17.299988,16.697647,16.360502,16.093651,2141,40,2,121,2.616044,5.977047,77347108306288640,2,0.049896,274,51913,12
587728947978502319,160.73475846,-0.72717932,19.099148,17.598631,16.807869,16.376348,16.093348,2141,40,2,121,3.216754,7.259413,77347108264345600,2,0.10715,274,51913,2
587728947978567784,160.86423405,-0.79889322,19.092436,18.030903,17.543364,17.201578,17.004528,2141,40,2,122,1.931276,4.776991,77347108318871552,2,0.095587,274,51913,15
587728947978633398,161.03558942,-0.81999819,18.514193,17.038937,16.356461,16.054272,15.806682,2141,40,2,123,5.024635,10.154355,77628571408924672,2,0.061138,275,51910,253
587728947978633411,161.07583611,-0.64580184,18.116016,16.901924,16.284306,15.965531,15.682158,2141,40,2,123,3.37015,7.623069,77347108390174720,2,0.039344,274,51913,32
587728947978960994,161.74283733,-0.69171429,19.147356,18.040205,17.629486,17.380764,17.215113,2141,40,2,128,1.463163,3.434385,77628570905608192,2,0.01847,275,51910,133
587728947978961029,161.81969491,-0.79388046,19.576803,17.653469,16.740896,16.316126,15.959545,2141,40,2,128,2.060646,5.6474,77628570712670208,2,0.094791,275,51910,87
587728947979026637,161.96366515,-0.63163511,18.525843,17.558575,17.25061,17.034191,16.922331,2141,40,2,129,2.955334,6.669003,77628570746224640,2,0.037855,275,51910,95
587728947979026641,161.96133141,-0.79017675,18.653326,17.496529,17.057863,16.744158,16.589598,2141,40,2,129,4.309716,10.965184,77628570737836032,2,0.052265,275,51910,93
587728947979157541,162.22860982,-0.70931751,17.245924,16.235958,15.758967,15.510508,15.282253,2141,40,2,131,2.410154,6.166453,77628570595229696,2,0.026058,275,51910,59
587728947979157629,162.17613084,-0.81401777,19.270798,18.258913,17.889719,17.612055,17.501204,2141,40,2,131,1.881183,5.018944,77628570586841088,2,0.078758,275,51910,57
587728947979157650,162.20398007,-0.67297591,19.038116,18.031078,17.62602,17.35253,17.162544,2141,40,2,131,2.526248,6.092257,77628570536509440,2,0.076602,275,51910,45
587728947979550855,163.12826938,-0.66679624,18.210627,16.470388,15.634359,15.196448,14.845206,2141,40,2,137,4.041808,8.542787,77910041801261056,2,0.075503,276,51909,184
587728947979616543,163.29735119,-0.69103404,19.341803,18.15242,17.710035,17.704165,17.620583,2141,40,2,138,3.636742,5.457273,77910041704792064,2,0.041314,276,51909,161
587728948510064803,148.58445225,-0.33558708,19.523687,17.629036,16.764696,16.363773,16.053944,2141,40,3,40,2.179041,6.392159,75657057134444544,2,0.068824,268,51633,317
587728948510064924,148.58482211,-0.31157165,19.319578,18.176474,17.844759,17.623487,17.706198,2141,40,3,40,3.73915,6.881065,75375474066325504,2,0.029792,267,51608,146
587728948510195838,148.873575,-0.29057538,19.260084,17.856781,17.145514,16.765028,16.416658,2141,40,3,42,2.424557,4.873795,75375473894359040,2,0.135663,267,51608,105
587728948510261300,149.01972966,-0.2398476,18.741419,17.391628,16.653217,16.256575,15.940907,2141,40,3,43,2.070708,5.995135,75375473755947008,2,0.082033,267,51608,72
587728948510261378,149.0902093,-0.25142987,17.698664,16.505489,15.894907,15.596593,15.307902,2141,40,3,43,3.508549,8.48077,75375473718198272,2,0.021425,267,51608,63
587728948510261430,149.00697574,-0.24103547,18.914602,17.115541,16.177256,15.735309,15.388797,2141,40,3,43,3.023854,9.819182,75657057138638848,2,0.083704,268,51633,318
587728948510261477,149.04931173,-0.30315198,19.584833,17.869713,17.063444,16.658733,16.374802,2141,40,3,43,1.767494,4.65532,75657057109278720,2,0.08699,268,51633,311
587728948510326821,149.19128261,-0.25952265,18.749454,17.30398,16.706385,16.413805,16.201601,2141,40,3,44,0.982868,2.99972,75375473571397632,2,0.070726,267,51608,28
587728948510326930,149.16089502,-0.35801984,18.025393,15.977699,14.973365,14.510311,14.148133,2141,40,3,44,6.754417,19.204403,75375473546231808,2,0.087763,267,51608,22
587728948510327023,149.23316473,-0.39412487,19.241972,17.617418,16.687424,16.21105,15.844583,2141,40,3,44,2.506766,6.414372,75657056916340736,2,0.089131,268,51633,265
587728948510327039,149.25137801,-0.289803,19.325024,17.799883,17.033905,16.594009,16.273905,2141,40,3,44,2.291149,5.268878,75657056937312256,2,0.086929,268,51633,270
587728948510392519,149.31112862,-0.3105146,19.078394,17.527775,16.733723,16.323215,16.021231,2141,40,3,45,2.100815,6.43647,75657056928923648,2,0.088625,268,51633,268
587728948510392568,149.36876809,-0.30508811,18.964376,17.04635,16.125679,15.686897,15.377931,2141,40,3,45,3.015186,8.348678,75657056744374272,2,0.087747,268,51633,224
587728948510392579,149.37756622,-0.31899135,19.433777,18.172411,17.571167,17.22006,16.960905,2141,40,3,45,2.446011,5.368047,75657056731791360,2,0.087762,268,51633,221
587728948510392581,149.38287756,-0.25222324,19.215727,17.433899,16.541822,16.100618,15.779626,2141,40,3,45,2.209486,5.673592,75657056740179968,2,0.087263,268,51633,223
587728948510392615,149.29577651,-0.36995738,18.786215,17.67436,17.27529,16.977835,16.760628,2141,40,3,45,4.211755,7.834212,75657056933117952,2,0.069557,268,51633,269
587728948510457943,149.45644973,-0.21092189,17.801821,16.13331,15.486606,15.157402,14.90382,2141,40,3,46,2.012352,5.693799,75657056748568576,2,0.033022,268,51633,225
587728948510458082,149.42270877,-0.31071231,18.385275,17.102053,16.487661,16.123844,15.918674,2141,40,3,46,3.81256,7.520075,75657056798900224,2,0.088075,268,51633,237
587728948510458085,149.42403764,-0.35488963,18.926716,16.980862,15.967311,15.507186,15.147008,2141,40,3,46,3.394806,10.672589,75657056777928704,2,0.088542,268,51633,232
587728948510458101,149.44789907,-0.30288427,18.613222,16.688269,15.706717,15.234517,14.841618,2141,40,3,46,2.962684,9.658844,75657056735985664,2,0.087644,268,51633,222
587728948510458118,149.45616218,-0.26945295,17.996513,17.000149,16.580084,16.237989,16.094847,2141,40,3,46,2.375277,5.177022,75657056769540096,2,0.081875,268,51633,230
587728948510458122,149.46279717,-0.23990205,19.472759,18.224276,17.603689,17.214909,17.03776,2141,40,3,46,1.913653,3.74133,75657056765345792,2,0.087352,268,51633,229
587728948510458147,149.47756723,-0.39720579,19.308985,17.566912,16.725672,16.329544,15.99262,2141,40,3,46,2.642854,7.098849,75657056794705920,2,0.088959,268,51633,236
587728948510458205,149.55616866,-0.38662031,19.428606,18.178106,17.643595,17.275114,17.112711,2141,40,3,46,2.620315,5.612329,75657056786317312,2,0.081081,268,51633,234
587728948510523549,149.58133289,-0.3062736,19.160616,17.862761,17.243797,16.88912,16.621372,2141,40,3,47,2.963217,7.686051,75657056807288832,2,0.087772,268,51633,239
587728948510523580,149.6053289,-0.33704599,19.371107,17.877941,17.265957,16.968613,16.735168,2141,40,3,47,1.419531,4.027033,75657056639516672,2,0.033005,268,51633,199
587728948510589085,149.75430912,-0.3272926,19.007736,17.784281,17.273174,16.954475,16.755665,2141,40,3,48,1.639171,4.39322,75657056593379328,2,0.062389,268,51633,188
587728948510654469,149.85912596,-0.25393531,16.517323,14.578176,13.725294,13.32233,13.013992,2141,40,3,49,8.228355,20.04722,75657056559824896,2,0.047493,268,51633,180
587728948510654635,149.88144273,-0.25651901,18.53083,16.662689,15.808136,15.412209,15.111327,2141,40,3,49,2.528466,7.407575,75657056480133120,2,0.046479,268,51633,161
587728948510654692,149.94061578,-0.24468827,18.218052,16.519627,15.713648,15.34582,15.039636,2141,40,3,49,4.104078,10.276271,75657056492716032,2,0.042476,268,51633,164
587728948510654710,149.95965661,-0.22750868,19.577271,17.747728,16.8207,16.328106,16.028011,2141,40,3,49,1.666393,5.408193,75657056417218560,2,0.090652,268,51633,146
587728948510654738,149.98905375,-0.2503796,19.004225,17.856457,17.246557,16.875891,16.664482,2141,40,3,49,2.444924,5.037909,75657056400441344,2,0.089964,268,51633,142
587728948510654851,149.90199485,-0.3217408,19.09849,17.958979,17.533768,17.315685,17.147745,2141,40,3,49,4.174235,7.846584,75657056496910336,2,0.046846,268,51633,165
587728948510720115,150.00631307,-0.23571498,18.539103,17.535505,17.148272,16.843594,16.777828,2141,40,3,50,5.282157,23.375965,75657056438190080,2,0.091298,268,51633,151
587728948510785628,150.22957906,-0.21183218,18.567814,16.763351,15.801963,15.35023,15.010856,2141,40,3,51,3.550527,8.270326,75657056257835008,2,0.091031,268,51633,108
587728948510785735,150.22783763,-0.31058773,19.070293,17.155243,16.200638,15.778721,15.425396,2141,40,3,51,2.099453,6.121526,75657056249446400,2,0.087983,268,51633,106
587728948510785784,150.2913665,-0.2690584,18.246201,16.807001,16.073189,15.675785,15.364247,2141,40,3,51,4.086375,9.169453,75657056069091328,2,0.088015,268,51633,63
587728948510851176,150.44233128,-0.21112925,18.586964,16.859385,16.03068,15.654595,15.387218,2141,40,3,52,3.822637,13.641649,75657055901319168,2,0.033121,268,51633,23
587728948510851270,150.37209233,-0.21496327,19.277414,17.349489,16.429592,15.982612,15.656111,2141,40,3,52,1.536276,4.853782,75657055930679296,2,0.061965,268,51633,30
587728948510851334,150.44875102,-0.38540554,19.349747,17.951561,17.174639,16.715086,16.484249,2141,40,3,52,1.598109,4.051316,75657055892930560,2,0.090303,268,51633,21
587728948510916741,150.51385085,-0.21382789,18.911608,17.637573,17.276939,17.050192,16.977289,2141,40,3,53,3.669322,7.297005,75657055922290688,2,0.045169,268,51633,28
587728948510982226,150.72961847,-0.41384577,18.275249,18.144484,17.837191,17.102327,17.40897,2141,40,3,54,0.879261,2.565618,75939721645129728,3,0.122721,269,51910,276
587728948511113402,150.9825583,-0.40217751,18.768583,17.266787,16.461143,15.993223,15.664308,2141,40,3,56,3.821275,8.601456,75939721301196800,2,0.092677,269,51910,194
587728948511113421,151.00899257,-0.34294151,18.815573,17.655228,17.095381,16.731873,16.342625,2141,40,3,56,3.540376,8.019859,75939721284419584,2,0.033985,269,51910,190
587728948511178864,151.09632387,-0.21299721,19.055902,17.506279,16.73781,16.331335,16.06229,2141,40,3,57,3.278713,6.941324,75939721288613888,2,0.095659,269,51910,191
587728948511178891,151.121855,-0.24096391,18.760725,17.595882,17.142246,16.830273,16.611376,2141,40,3,57,2.12807,5.209446,75939721317974016,2,0.044896,269,51910,198
587728948511244409,151.3095942,-0.27501894,19.564648,18.111759,17.111692,16.642822,16.324083,2141,40,3,58,3.633588,7.222151,75939721192144896,2,0.176661,269,51910,168
587728948511309963,151.48822029,-0.23948977,18.896351,17.271505,16.381788,15.922639,15.619817,2141,40,3,59,2.953101,6.760754,75939721129230336,2,0.127249,269,51910,153
587728948511375536,151.52856636,-0.21557089,18.480669,17.486914,17.083799,16.797958,16.626377,2141,40,3,60,3.115205,6.408246,75939721133424640,2,0.045329,269,51910,154
587728948511441055,151.65834222,-0.21815666,19.023439,17.88213,17.333929,16.957981,16.780758,2141,40,3,61,2.382506,5.704619,75939720936292352,2,0.095856,269,51910,107
587728948511441063,151.66871402,-0.41142804,19.517242,17.789803,16.957094,16.558561,16.215797,2141,40,3,61,3.786626,10.004941,75939720974041088,2,0.068103,269,51910,116
587728948511441081,151.7391484,-0.3696633,19.415258,18.139225,17.545258,17.165085,16.980686,2141,40,3,61,2.068483,4.343891,75939720751742976,2,0.095992,269,51910,63
587728948511506596,151.82381288,-0.26040128,18.334711,17.068714,16.452175,16.067484,15.780913,2141,40,3,62,2.661805,6.709497,75939720764325888,2,0.066852,269,51910,66
587728948511506610,151.83307499,-0.30796224,19.412294,17.977646,17.30669,16.913187,16.656563,2141,40,3,62,2.560398,5.874092,75939720785297408,2,0.094434,269,51910,71
587728948511506615,151.84884804,-0.2855423,19.05151,17.8944,17.290697,16.902084,16.680752,2141,40,3,62,2.873895,6.120444,75939720760131584,2,0.094264,269,51910,65
587728948511506650,151.93677506,-0.2220931,18.96063,17.647511,16.978016,16.605404,16.390656,2141,40,3,62,3.413702,7.055575,75939720592359424,2,0.094912,269,51910,25
587728948511572072,151.96578368,-0.27191608,18.554838,16.86404,16.02585,15.603238,15.252355,2141,40,3,63,2.477502,7.413691,75939720575582208,2,0.069289,269,51910,21
587728948511572083,152.020174,-0.38986446,17.946236,16.637581,16.16061,15.977412,15.82653,2141,40,3,63,4.133432,8.072308,75939720634302464,2,0.033333,269,51910,35
587728948511572107,152.07619502,-0.36022575,18.744576,17.335051,16.59967,16.176872,15.880767,2141,40,3,63,2.036435,4.952734,76221192482062336,2,0.096372,270,51909,313
587728948511572156,152.0811836,-0.25704798,19.222815,18.054119,17.41655,17.028746,16.788729,2141,40,3,63,2.004217,4.292992,75939720579776512,2,0.089953,269,51910,22
587728948511637597,152.19925424,-0.26981429,16.756674,15.151131,14.41537,14.029593,13.732024,2141,40,3,64,3.352393,10.9889,76221192507228160,2,0.045314,270,51909,319
587728948511637711,152.17751433,-0.24449427,19.528896,18.898397,18.472471,18.215555,18.211588,2141,40,3,64,1.476354,3.091432,76221192486256640,2,0.152144,270,51909,314
587728948511637741,152.20847372,-0.33312626,18.443235,17.430254,17.044001,16.712151,16.585909,2141,40,3,64,2.06231,4.693997,76221192503033856,2,0.070111,270,51909,318
587728948511637756,152.22570677,-0.28026185,19.526211,17.61767,16.732449,16.317675,16.016813,2141,40,3,64,1.583788,4.33959,76221192293318656,2,0.069828,270,51909,268
587728948511703067,152.26347824,-0.22708299,17.08387,16.177872,15.690613,15.380007,15.194801,2141,40,3,65,4.305008,8.905457,76221192280735744,2,0.044684,270,51909,265
587728948511703236,152.25674625,-0.34888806,19.341188,18.152866,17.713932,17.382576,17.243937,2141,40,3,65,2.075925,4.959081,76221192339456000,2,0.071178,270,51909,279
587728948511703238,152.26103841,-0.26413785,19.119356,17.952282,17.486605,17.198372,17.074579,2141,40,3,65,2.559285,5.491975,76221192322678784,2,0.069349,270,51909,275
587728948511703245,152.26643019,-0.28037847,18.4653,16.525568,15.606475,15.160663,14.829767,2141,40,3,65,3.103237,9.989679,76221192318484480,2,0.068089,270,51909,274
587728948511703259,152.26776564,-0.37920037,18.131334,16.932526,16.360758,16.017544,15.825767,2141,40,3,65,2.965694,7.956239,76221192301707264,2,0.069602,270,51909,270
587728948511703296,152.29265156,-0.24975875,19.230417,17.451187,16.552639,16.132492,15.790229,2141,40,3,65,1.87819,5.689058,76221192331067392,2,0.070406,270,51909,277
587728948511703301,152.29482777,-0.27091839,18.715628,17.749825,17.339979,17.038902,16.840986,2141,40,3,65,2.804377,6.402194,76221192263958528,2,0.069421,270,51909,261
587728948511703319,152.31563251,-0.40999704,19.527555,17.61875,16.649158,16.211048,15.850932,2141,40,3,65,2.079012,5.634716,76221192343650304,2,0.114406,270,51909,280
587728948511703339,152.33467825,-0.3150506,18.416304,16.560648,15.673191,15.248668,14.916474,2141,40,3,65,2.908491,8.517411,76221192129740800,2,0.069459,270,51909,229
587728948511703354,152.34488451,-0.37479485,19.350912,18.222015,17.754848,17.422359,17.243385,2141,40,3,65,1.539955,3.593133,76221192146518016,2,0.096026,270,51909,233
587728948511703373,152.36117549,-0.36429301,18.934345,17.980667,17.610229,17.218945,17.079954,2141,40,3,65,1.678941,3.868488,76221192175878144,2,0.095564,270,51909,240
587728948511703379,152.36871542,-0.24027231,19.142839,17.91581,17.238306,16.824005,16.584917,2141,40,3,65,1.967723,5.201959,76221192163295232,2,0.114002,270,51909,237
587728948511703386,152.37689078,-0.33387638,17.958548,16.107769,15.287661,14.884188,14.555093,2141,40,3,65,4.245296,11.294698,76221192121352192,2,0.045692,270,51909,227
587728948511703406,152.38566819,-0.23738091,17.522726,16.024054,15.327157,14.903509,14.626933,2141,40,3,65,4.577121,10.412281,76221192142323712,2,0.069966,270,51909,232
587728948511703409,152.38595449,-0.29564669,19.219305,17.522478,16.728058,16.353277,16.057011,2141,40,3,65,1.190539,3.336999,76221192100380672,2,0.066788,270,51909,222
587728948511703425,152.39423544,-0.26643042,19.589352,17.673843,16.698919,16.185459,15.754801,2141,40,3,65,2.671248,7.403141,76221192150712320,2,0.067283,270,51909,234
587728948511768641,152.40435542,-0.32698833,19.357296,17.976686,17.25618,16.819262,16.580734,2141,40,3,66,1.889107,4.250305,76221192104574976,2,0.066748,270,51909,223
587728948511768655,152.42614948,-0.36768473,18.220554,16.64909,15.909713,15.480566,15.178385,2141,40,3,66,3.355622,8.751248,76221191982940160,2,0.066937,270,51909,194
587728948511768662,152.43068273,-0.29403371,18.93755,17.394079,16.586222,16.165855,15.843232,2141,40,3,66,3.557989,8.847936,76221191932608512,2,0.069107,270,51909,182
587728948511768763,152.54694979,-0.25293856,18.788214,17.004971,16.087957,15.587043,15.200698,2141,40,3,66,4.331434,12.484187,76221192008105984,2,0.069152,270,51909,200
587728948511834242,152.62191442,-0.33269527,18.919638,18.00712,17.680374,17.355825,17.281744,2141,40,3,67,1.802055,4.682912,76221191869693952,2,0.069042,270,51909,167
587728948511834248,152.6343091,-0.30865494,19.168232,18.03618,17.679068,17.424965,17.284365,2141,40,3,67,2.449544,4.895704,76221191907442688,2,0.069153,270,51909,176
587728948511899790,152.72962045,-0.30516688,19.023735,17.725357,16.996075,16.591627,16.309149,2141,40,3,68,2.786218,6.037264,76221191857111040,2,0.108091,270,51909,164
587728948511899821,152.77135441,-0.38679517,19.594019,17.930664,16.980232,16.489954,16.210722,2141,40,3,68,2.854941,8.384868,76221191781613568,2,0.153109,270,51909,146
587728948511899847,152.79108409,-0.39943376,18.194347,17.059238,16.583855,16.286657,16.088461,2141,40,3,68,3.559457,7.068355,76221191794196480,2,0.04667,270,51909,149
587728948511899877,152.83179244,-0.39564554,19.403688,17.993103,17.363213,17.02215,16.795752,2141,40,3,68,3.662788,6.932978,76221191810973696,2,0.087168,270,51909,153
587728948512161939,153.33225856,-0.30647664,19.286106,17.480896,16.514639,16.098267,15.748568,2141,40,3,72,2.369147,7.581892,76221191764836352,2,0.107407,270,51909,142
587728948512227466,153.47319863,-0.3189137,18.353003,16.87344,16.235027,15.880145,15.678658,2141,40,3,73,5.731911,11.020761,76221191659978752,2,0.071108,270,51909,117
587728948512227502,153.50845057,-0.24801737,19.159357,18.07196,17.512606,17.135767,16.969374,2141,40,3,73,2.101332,4.673119,76221191446069248,2,0.097741,270,51909,66
587728948512292924,153.69122166,-0.3393489,17.137629,15.247786,14.396303,13.99309,13.660293,2141,40,3,74,3.080204,10.42613,76221191278297088,2,0.033441,270,51909,26
587728948512293021,153.63084475,-0.25946018,19.000996,17.461163,16.710512,16.348875,16.046755,2141,40,3,74,1.918784,4.752472,76221191286685696,2,0.033522,270,51909,28
587728948512293025,153.64367187,-0.36012888,19.551538,17.59659,16.590908,16.13549,15.729275,2141,40,3,74,1.999339,6.498415,76221191265714176,2,0.095108,270,51909,23
587728948512293044,153.65466797,-0.38770841,19.539402,17.619093,16.606596,16.140179,15.740235,2141,40,3,74,2.341758,7.548474,76221191274102784,2,0.095391,270,51909,25
587728948512358578,153.78416703,-0.24428397,19.250025,18.143866,17.503132,17.125732,16.950674,2141,40,3,75,1.65914,3.70839,76221191320240128,2,0.143542,270,51909,36
587728948512358642,153.89300883,-0.29733747,18.741913,17.50061,16.562855,16.123533,15.822871,2141,40,3,75,3.031692,5.827961,76221191311851520,2,0.203908,270,51909,34
587728948512424045,153.92581068,-0.34889409,18.7414,16.793161,15.871147,15.449151,15.104982,2141,40,3,76,2.917116,8.502446,76502555777040384,2,0.072455,271,51883,310
587728948512424056,153.93462829,-0.25284764,18.443886,17.148891,16.585022,16.284893,16.098753,2141,40,3,76,5.586907,11.137532,76502555802206208,2,0.084824,271,51883,316
587728948512424093,153.9694725,-0.40346015,17.437546,15.447964,14.471881,14.027387,13.683613,2141,40,3,76,5.855066,18.940762,76502555609268224,2,0.070606,271,51883,270
587728948512424121,153.97785353,-0.32417571,19.254953,17.381041,16.475834,16.052118,15.720468,2141,40,3,76,1.974231,5.244391,76502555617656832,2,0.069276,271,51883,272
587728948512424128,153.98015692,-0.34360753,18.921743,16.968107,16.059866,15.647494,15.306304,2141,40,3,76,2.065461,5.954716,76502555575713792,2,0.084772,271,51883,262
587728948512424166,154.02618192,-0.28696722,19.495819,17.665884,16.738527,16.323105,16.011303,2141,40,3,76,1.868076,5.426015,76502555626045440,2,0.070398,271,51883,274
587728948512424286,154.00876067,-0.25131571,19.026377,17.734043,17.176281,16.883707,16.713037,2141,40,3,76,5.00038,9.022468,76502555621851136,2,0.03373,271,51883,273
587728948512489610,154.10992169,-0.24300129,18.961855,17.239265,16.332821,15.892945,15.546856,2141,40,3,77,2.305609,7.106328,76502555571519488,2,0.070787,271,51883,261
587728948512489620,154.12058206,-0.2698307,19.587782,17.681368,16.742815,16.322653,15.972908,2141,40,3,77,1.529357,4.203321,76502555420524544,2,0.070971,271,51883,225
587728948512555177,154.24269666,-0.24800765,18.332458,16.973778,16.322216,15.964106,15.730491,2141,40,3,78,4.491962,8.320148,76502555407941632,2,0.063059,271,51883,222
587728948512555189,154.26065478,-0.39422513,18.866251,17.258381,16.605005,16.309555,16.067114,2141,40,3,78,1.481389,4.492482,76502555437301760,2,0.063233,271,51883,229
587728948512620679,154.38294913,-0.29316748,19.541437,17.65999,16.751911,16.325857,15.978223,2141,40,3,79,2.164813,6.370357,76502555303084032,2,0.064687,271,51883,197
587728948512620682,154.38548131,-0.27222491,19.121809,17.155722,16.165775,15.727532,15.370875,2141,40,3,79,3.217326,9.888906,76502555277918208,2,0.093434,271,51883,191
587728948512620700,154.40249994,-0.23107175,19.391459,18.107584,17.386471,16.980995,16.761246,2141,40,3,79,2.004545,4.087835,76502555273723904,2,0.114141,271,51883,190
587728948512620721,154.43332054,-0.30630697,18.785788,17.687403,17.222265,16.904732,16.734482,2141,40,3,79,3.169541,7.214097,76502555227586560,2,0.064878,271,51883,179
587728948512620736,154.49467638,-0.33327759,19.347776,18.06645,17.487444,17.163807,16.952118,2141,40,3,79,2.051597,6.000104,76502555156283392,2,0.063401,271,51883,162
587728948512686203,154.64156197,-0.31104812,19.141277,18.173552,17.635214,17.313948,17.222549,2141,40,3,80,2.468475,5.099793,76502555131117568,2,0.125953,271,51883,156
587728948512751763,154.77710324,-0.35650263,18.25458,17.598883,16.955486,16.467854,16.270123,2141,40,3,81,2.491697,6.172475,76502555072397312,3,0.103831,271,51883,142
587728948512751814,154.73930981,-0.39886177,19.252316,17.675003,16.82456,16.363558,16.050497,2141,40,3,81,2.094811,5.281299,76502555084980224,2,0.093066,271,51883,145
587728948512817286,154.82790839,-0.40679026,18.412497,16.777613,15.982337,15.533935,15.237357,2141,40,3,82,5.629226,13.78233,76502555118534656,2,0.047273,271,51883,153
587728948512882891,155.0284918,-0.24893939,19.333097,18.151289,17.575136,17.180933,16.97492,2141,40,3,83,1.603114,4.056585,76502554812350464,2,0.094688,271,51883,80
587728948512882921,155.09210335,-0.21215116,19.19319,17.623518,16.768785,16.333822,16.013016,2141,40,3,83,2.860118,6.6096,76784279727636480,2,0.125841,272,51941,278
587728948512882933,154.95495667,-0.31502186,19.385748,17.990517,17.393255,17.105438,16.930426,2141,40,3,83,4.001247,8.726958,76784279824105472,2,0.033407,272,51941,301
587728948512883014,154.98547596,-0.38266607,19.311119,18.186079,17.796366,17.487791,17.621866,2141,40,3,83,4.421566,8.583691,76502554980122624,2,0.033305,271,51883,120
587728948512948417,155.2359619,-0.37444599,19.043455,17.80014,17.188253,16.845905,16.583607,2141,40,3,84,2.091201,4.429745,76784279668916224,2,0.053495,272,51941,264
587728948513079442,155.40575703,-0.39601743,18.720203,17.404097,16.722996,16.314178,16.049122,2141,40,3,86,2.032617,4.727086,76502554581663744,2,0.075283,271,51883,25
587728948513145025,155.66808546,-0.33634719,18.765463,17.508356,16.875406,16.480787,16.278858,2141,40,3,87,2.670376,5.593974,76502554627801088,2,0.112819,271,51883,36
587728948513210509,155.69910958,-0.40825863,19.482918,19.25915,18.913996,18.816807,18.394043,2141,40,3,88,0.99036,2.614817,76784279547281408,2,0.307364,272,51941,235
587728948513210569,155.78838982,-0.28946604,19.074287,17.684738,16.955297,16.536493,16.270313,2141,40,3,88,2.487364,5.758885,76784279501144064,2,0.095954,272,51941,224
587728948513275983,155.86412603,-0.2238171,19.564392,17.611691,16.633509,16.129385,15.779347,2141,40,3,89,2.954761,6.644986,76784279324983296,2,0.095664,272,51941,182
587728948513276010,155.89811559,-0.22154078,18.343613,16.289774,15.269717,14.818287,14.426987,2141,40,3,89,6.238885,17.872684,76784279333371904,2,0.095349,272,51941,184
